Venta_ID;Tipo de Producto;Categoria;Precio;Cantidad;Edad del Cliente;Género;Descuento;Método de Pago;Región;Fecha de Venta
344;Smartphone;Electronics;52333;2;55;Male;2;Debit Card;Asia;11/12/23
345;Laptop;Electronics;13849;3;27;Male;29;Credit Card;Asia;19/10/24
346;Laptop;Electronics;104499;4;37;Female;25;Credit Card;South America;15/9/23
347;Smartphone;Electronics;51293;3;53;Male;4;PayPal;Europe;4/2/25
348;Smartphone;Electronics;130289;8;39;Male;27;Debit Card;North America;4/2/25
349;Laptop;Electronics;43633;6;56;Female;16;Debit Card;Europe;2/2/24
350;Smartwatch;Electronics;34319;7;58;Female;15;Bank Transfer;Europe;11/3/24
351;Tablet;Electronics;51302;10;23;Male;25;Debit Card;Africa;29/1/23
352;Smartwatch;Electronics;32604;5;21;Male;25;Credit Card;Asia;25/2/24
353;Laptop;Electronics;3162;5;45;Female;22;Debit Card;Europe;6/3/24
354;Laptop;Electronics;9670;10;24;Female;8;Debit Card;Europe;28/6/23
355;Tablet;Electronics;80614;1;20;Female;16;PayPal;South America;11/2/24
356;Tablet;Electronics;96866;6;52;Female;23;Bank Transfer;Europe;28/6/23
357;Headphones;Accessories;57388;2;40;Female;26;Debit Card;Asia;23/12/23
358;Tablet;Electronics;74489;1;52;Male;1;Debit Card;Asia;14/3/23
359;Smartwatch;Electronics;48812;9;62;Male;8;Bank Transfer;South America;5/6/23
360;Headphones;Accessories;69085;10;20;Male;15;Credit Card;Africa;2/2/24
361;Smartwatch;Electronics;125304;5;36;Female;22;Debit Card;Africa;15/3/23
362;Tablet;Electronics;15549;10;39;Female;26;Bank Transfer;Asia;26/7/23
363;Laptop;Electronics;70337;7;23;Male;22;Credit Card;North America;22/5/24
364;Headphones;Accessories;118868;4;34;Female;16;Bank Transfer;Europe;9/1/25
365;Headphones;Accessories;125166;9;39;Male;22;Debit Card;South America;14/9/23
366;Tablet;Electronics;11780;3;62;Male;8;PayPal;South America;27/6/23
367;Headphones;Accessories;145197;6;38;Female;23;Debit Card;North America;7/12/23
368;Smartphone;Electronics;15715;1;25;Male;5;PayPal;Africa;5/5/24
369;Tablet;Electronics;101122;9;27;Male;12;PayPal;Europe;5/3/24
370;Laptop;Electronics;1090;9;31;Female;23;PayPal;Africa;22/8/23
371;Tablet;Electronics;95957;10;57;Female;17;Bank Transfer;South America;7/1/25
372;Laptop;Electronics;127577;2;31;Female;2;PayPal;South America;5/11/24
373;Tablet;Electronics;43245;8;20;Male;1;Credit Card;Africa;3/1/24
374;Headphones;Accessories;6321;5;30;Female;3;Bank Transfer;North America;30/11/24
375;Tablet;Electronics;14439;9;27;Male;29;Debit Card;South America;25/2/23
376;Smartphone;Electronics;36425;3;49;Female;22;Debit Card;South America;13/7/24
377;Smartphone;Electronics;145192;4;40;Male;13;PayPal;Europe;19/11/23
378;Tablet;Electronics;148144;3;53;Female;15;Debit Card;Asia;5/8/24
379;Headphones;Accessories;4963;1;31;Female;29;Debit Card;Asia;17/1/25
380;Tablet;Electronics;12002;10;60;Female;8;Credit Card;Europe;25/7/23
381;Smartwatch;Electronics;92651;3;65;Female;15;Bank Transfer;Europe;4/4/23
382;Laptop;Electronics;76842;7;18;Male;16;Debit Card;North America;26/3/24
383;Smartphone;Electronics;131921;2;20;Male;18;Credit Card;Asia;17/1/23
384;Laptop;Electronics;15191;9;26;Female;0;Debit Card;Europe;20/3/24
385;Headphones;Accessories;40124;3;51;Male;11;PayPal;North America;10/1/25
386;Tablet;Electronics;37032;5;61;Female;17;Bank Transfer;Europe;11/7/24
387;Headphones;Accessories;66907;8;43;Male;16;Bank Transfer;North America;31/10/24
388;Laptop;Electronics;61889;8;21;Female;19;Credit Card;Asia;21/1/23
389;Tablet;Electronics;147573;3;23;Female;23;Debit Card;Africa;21/3/23
390;Headphones;Accessories;141413;4;48;Male;26;Debit Card;South America;5/7/24
391;Smartphone;Electronics;72926;10;57;Male;2;Credit Card;Asia;26/12/23
392;Smartphone;Electronics;63707;4;22;Female;2;PayPal;North America;14/1/24
393;Tablet;Electronics;88707;10;29;Female;11;Bank Transfer;Asia;15/12/23
394;Headphones;Accessories;1385;7;23;Male;28;Credit Card;South America;26/6/24
395;Tablet;Electronics;144989;6;63;Male;25;PayPal;Europe;26/12/23
396;Smartphone;Electronics;13911;9;24;Female;25;PayPal;Africa;30/12/23
397;Smartphone;Electronics;21009;3;35;Female;1;Bank Transfer;Asia;3/9/24
398;Smartphone;Electronics;60842;1;18;Male;25;PayPal;Asia;2/2/24
399;Tablet;Electronics;34928;5;24;Female;15;Bank Transfer;South America;18/3/24
400;Laptop;Electronics;60717;2;53;Male;7;Credit Card;Asia;23/3/23
401;Smartwatch;Electronics;7041;4;43;Male;15;Debit Card;North America;7/4/24
402;Headphones;Accessories;105707;7;47;Male;24;PayPal;North America;15/5/24
403;Tablet;Electronics;13980;2;28;Male;13;Bank Transfer;Asia;3/6/24
404;Smartphone;Electronics;138982;5;37;Female;13;Credit Card;North America;2/2/25
405;Headphones;Accessories;86934;10;46;Male;28;Debit Card;Asia;26/9/24
406;Laptop;Electronics;36565;7;61;Female;6;PayPal;South America;21/3/24
407;Laptop;Electronics;93254;10;30;Male;6;Credit Card;North America;30/7/23
408;Smartwatch;Electronics;17563;5;62;Female;11;Credit Card;South America;22/4/24
409;Smartwatch;Electronics;16308;6;58;Male;1;Bank Transfer;Africa;2/6/23
410;Smartwatch;Electronics;101753;1;65;Female;11;PayPal;South America;17/3/24
411;Tablet;Electronics;75112;5;49;Male;27;Debit Card;Asia;22/9/23
412;Laptop;Electronics;45094;10;53;Male;24;Debit Card;Africa;7/5/24
413;Laptop;Electronics;98214;8;43;Male;23;Debit Card;Africa;27/4/24
414;Laptop;Electronics;49648;10;58;Female;14;PayPal;South America;27/5/23
415;Tablet;Electronics;57972;10;61;Male;16;PayPal;Asia;13/11/24
416;Smartwatch;Electronics;71972;7;31;Female;1;PayPal;Europe;29/8/24
417;Headphones;Accessories;14883;3;18;Female;2;PayPal;Asia;21/5/24
418;Headphones;Accessories;5730;8;53;Male;18;Credit Card;Asia;13/12/24
419;Smartwatch;Electronics;84385;2;38;Male;27;Bank Transfer;Asia;21/9/24
420;Tablet;Electronics;81707;4;53;Male;28;PayPal;South America;23/7/23
421;Headphones;Accessories;127503;6;29;Female;22;Debit Card;North America;23/1/24
422;Smartwatch;Electronics;148983;4;34;Female;5;Debit Card;Africa;6/4/23
423;Tablet;Electronics;65184;8;43;Female;17;Debit Card;Africa;8/10/23
424;Headphones;Accessories;50757;10;23;Female;1;Debit Card;Asia;23/10/24
425;Laptop;Electronics;23013;4;29;Male;2;Debit Card;Asia;7/11/24
426;Smartwatch;Electronics;26689;3;56;Male;15;Credit Card;Europe;6/7/24
427;Headphones;Accessories;118966;5;36;Male;13;Bank Transfer;North America;23/2/24
428;Smartphone;Electronics;1070;5;40;Female;12;Credit Card;Africa;22/4/24
429;Laptop;Electronics;44099;1;51;Male;15;Credit Card;Asia;7/6/23
430;Tablet;Electronics;112368;3;65;Male;1;Bank Transfer;North America;18/9/24
431;Smartwatch;Electronics;133844;10;28;Male;2;Bank Transfer;Europe;27/2/24
432;Laptop;Electronics;105688;10;39;Male;7;Bank Transfer;South America;5/8/24
433;Headphones;Accessories;4185;3;37;Male;24;Debit Card;Africa;25/9/23
434;Smartphone;Electronics;72032;8;46;Female;19;PayPal;Africa;22/11/24
435;Smartphone;Electronics;129025;4;19;Male;2;Bank Transfer;Europe;16/2/23
436;Smartphone;Electronics;64922;1;51;Female;22;Credit Card;Asia;27/7/23
437;Smartphone;Electronics;15718;1;26;Female;28;Credit Card;Europe;14/9/23
438;Smartwatch;Electronics;126338;6;23;Male;2;PayPal;Africa;17/1/24
439;Tablet;Electronics;41343;4;55;Male;24;Debit Card;Africa;28/2/24
440;Laptop;Electronics;36658;7;55;Male;6;PayPal;Europe;15/7/23
441;Smartphone;Electronics;107313;4;38;Male;19;PayPal;South America;22/8/23
442;Headphones;Accessories;84293;9;63;Female;19;PayPal;South America;30/6/24
443;Headphones;Accessories;39387;2;25;Female;4;PayPal;Europe;25/4/23
444;Headphones;Accessories;98556;4;44;Male;4;Bank Transfer;Europe;12/2/23
445;Laptop;Electronics;149655;5;51;Female;28;Bank Transfer;Africa;29/12/23
446;Smartwatch;Electronics;8463;5;58;Male;1;PayPal;North America;18/5/24
447;Laptop;Electronics;20205;3;33;Male;6;Bank Transfer;North America;22/8/23
448;Tablet;Electronics;2105;7;43;Male;23;Debit Card;South America;27/5/23
449;Tablet;Electronics;63868;4;63;Female;3;Bank Transfer;Europe;4/6/23
450;Smartphone;Electronics;50385;9;35;Male;16;PayPal;South America;26/4/24
451;Smartwatch;Electronics;101349;4;49;Male;12;Bank Transfer;Europe;7/12/23
452;Smartphone;Electronics;9417;4;61;Female;17;Debit Card;Africa;19/8/23
453;Smartphone;Electronics;82461;5;23;Male;1;Bank Transfer;North America;24/4/24
454;Tablet;Electronics;3602;1;34;Male;27;Credit Card;Asia;21/1/24
455;Smartwatch;Electronics;148261;2;50;Male;24;Bank Transfer;North America;19/3/23
456;Smartwatch;Electronics;147608;2;36;Female;7;Bank Transfer;North America;30/10/24
457;Laptop;Electronics;25688;4;53;Female;23;Credit Card;North America;9/5/23
458;Smartwatch;Electronics;26489;9;59;Female;22;Credit Card;Africa;5/3/24
459;Smartwatch;Electronics;54093;10;34;Female;17;Debit Card;Africa;24/4/24
460;Smartphone;Electronics;63899;9;62;Female;13;PayPal;Asia;2/9/23
461;Laptop;Electronics;144154;5;59;Female;14;PayPal;Asia;23/3/24
462;Headphones;Accessories;102714;1;52;Male;13;Bank Transfer;Europe;24/3/24
463;Smartwatch;Electronics;107187;7;43;Female;13;Bank Transfer;Asia;6/8/24
464;Laptop;Electronics;57752;8;45;Male;11;Debit Card;Asia;28/2/24
465;Laptop;Electronics;20911;1;63;Female;17;PayPal;North America;29/4/23
466;Smartphone;Electronics;1761;3;64;Female;6;Credit Card;South America;2/12/23
467;Laptop;Electronics;51314;9;38;Female;19;Debit Card;Africa;24/3/23
468;Headphones;Accessories;59192;2;35;Male;18;PayPal;South America;22/4/23
469;Smartwatch;Electronics;43077;1;48;Male;8;Bank Transfer;North America;8/6/24
470;Headphones;Accessories;63421;7;51;Female;22;Bank Transfer;North America;26/7/23
471;Smartwatch;Electronics;111023;2;61;Female;17;Bank Transfer;North America;12/6/24
472;Laptop;Electronics;138346;1;24;Female;15;PayPal;North America;14/5/24
473;Tablet;Electronics;100001;10;46;Female;6;Bank Transfer;Europe;4/11/24
474;Smartphone;Electronics;140171;3;21;Male;7;Bank Transfer;North America;7/1/25
475;Headphones;Accessories;137064;7;32;Male;16;Bank Transfer;South America;29/10/24
476;Tablet;Electronics;126921;3;30;Male;4;Credit Card;Asia;30/3/23
477;Smartwatch;Electronics;143762;3;38;Female;29;PayPal;Africa;19/10/24
478;Laptop;Electronics;135174;7;25;Female;28;PayPal;Africa;7/11/23
479;Tablet;Electronics;22309;9;39;Female;4;PayPal;North America;3/7/23
480;Tablet;Electronics;124247;7;59;Male;28;Bank Transfer;Africa;13/6/24
481;Headphones;Accessories;93343;2;51;Female;11;Bank Transfer;Africa;23/1/23
482;Headphones;Accessories;70944;9;64;Male;28;Debit Card;Asia;15/3/24
483;Tablet;Electronics;108718;5;30;Male;23;Credit Card;North America;30/7/24
484;Smartwatch;Electronics;136555;8;43;Female;18;Credit Card;Asia;30/7/23
485;Headphones;Accessories;132318;9;51;Male;5;Bank Transfer;North America;20/1/25
486;Smartphone;Electronics;54854;10;41;Female;1;PayPal;Asia;6/8/23
487;Tablet;Electronics;107024;9;52;Male;25;PayPal;Asia;1/2/25
488;Laptop;Electronics;119208;5;19;Female;22;Credit Card;South America;29/5/24
489;Tablet;Electronics;122992;5;29;Male;0;Bank Transfer;Asia;4/4/23
490;Laptop;Electronics;95254;6;62;Male;26;Debit Card;Europe;2/8/24
491;Smartphone;Electronics;9550;5;20;Male;22;Credit Card;North America;23/9/23
492;Laptop;Electronics;29572;8;24;Female;1;Debit Card;Europe;26/12/24
493;Smartphone;Electronics;74772;4;25;Female;27;PayPal;South America;17/10/24
494;Laptop;Electronics;95922;10;55;Female;8;Credit Card;Europe;22/12/24
495;Headphones;Accessories;105886;8;35;Male;2;Bank Transfer;North America;28/3/24
496;Smartphone;Electronics;118712;8;58;Male;19;Debit Card;South America;4/6/23
497;Smartphone;Electronics;82998;10;53;Female;9;PayPal;Asia;13/6/23
498;Tablet;Electronics;43136;6;62;Female;29;Bank Transfer;North America;13/11/23
499;Tablet;Electronics;72534;9;33;Male;16;Bank Transfer;Africa;9/7/23
500;Laptop;Electronics;86518;8;28;Female;29;Debit Card;North America;16/4/23
501;Tablet;Electronics;76796;7;64;Female;4;PayPal;Africa;26/4/23
502;Tablet;Electronics;7587;3;33;Male;12;Bank Transfer;North America;24/1/23
503;Tablet;Electronics;146338;8;45;Female;29;Debit Card;Africa;24/10/24
504;Smartphone;Electronics;99487;8;39;Male;15;Debit Card;Europe;23/4/23
505;Smartwatch;Electronics;14982;9;23;Female;0;Debit Card;South America;23/11/23
506;Smartwatch;Electronics;142866;6;39;Female;2;Credit Card;Europe;29/11/24
507;Smartphone;Electronics;34924;5;63;Female;9;PayPal;Africa;28/1/23
508;Tablet;Electronics;25155;4;58;Female;8;Debit Card;North America;28/3/23
509;Laptop;Electronics;58493;4;18;Female;2;Credit Card;Africa;15/7/23
510;Laptop;Electronics;3314;8;50;Male;27;PayPal;North America;3/2/23
511;Laptop;Electronics;40678;4;36;Female;3;Bank Transfer;Europe;30/9/23
512;Smartwatch;Electronics;67131;6;20;Male;2;Credit Card;Africa;2/1/23
513;Tablet;Electronics;14927;8;54;Male;7;PayPal;Europe;12/9/24
514;Smartwatch;Electronics;115834;5;43;Male;22;PayPal;Europe;25/1/23
515;Headphones;Accessories;35155;3;46;Male;7;Debit Card;Europe;21/11/23
516;Smartphone;Electronics;56777;8;40;Female;6;Credit Card;North America;16/11/24
517;Smartwatch;Electronics;8535;6;42;Female;24;Credit Card;Africa;24/9/24
518;Smartwatch;Electronics;32199;8;33;Male;22;Credit Card;North America;18/6/23
519;Tablet;Electronics;83081;5;26;Male;27;Credit Card;North America;5/6/23
520;Headphones;Accessories;12772;9;51;Female;11;Bank Transfer;North America;19/5/24
521;Smartphone;Electronics;49922;1;55;Male;22;PayPal;Asia;14/5/24
522;Laptop;Electronics;119117;10;61;Female;3;Credit Card;Europe;30/9/23
523;Headphones;Accessories;18774;4;32;Male;2;Bank Transfer;Africa;2/1/23
524;Laptop;Electronics;16412;3;46;Male;13;PayPal;Europe;28/11/24
525;Tablet;Electronics;43404;9;51;Female;2;Bank Transfer;North America;8/12/24
526;Smartwatch;Electronics;19776;9;62;Male;19;Debit Card;North America;28/3/24
527;Smartphone;Electronics;22633;6;63;Male;22;Credit Card;South America;3/5/23
528;Laptop;Electronics;44066;2;57;Female;0;PayPal;Africa;6/10/24
529;Smartwatch;Electronics;39922;9;33;Male;28;Credit Card;North America;6/4/24
530;Laptop;Electronics;86188;4;28;Male;16;PayPal;Europe;19/6/23
531;Tablet;Electronics;8976;8;23;Male;3;Bank Transfer;Europe;21/4/24
532;Tablet;Electronics;115179;5;23;Male;25;Bank Transfer;Asia;17/1/23
533;Tablet;Electronics;33991;8;43;Male;5;Bank Transfer;Africa;15/6/23
534;Smartwatch;Electronics;146242;5;53;Female;14;Debit Card;Europe;23/2/23
535;Smartphone;Electronics;111146;5;36;Male;0;Bank Transfer;South America;12/5/23
536;Headphones;Accessories;74099;7;61;Female;8;PayPal;North America;11/9/23
537;Headphones;Accessories;9754;3;63;Female;9;Bank Transfer;Africa;22/12/23
538;Laptop;Electronics;17768;8;63;Male;1;Bank Transfer;Asia;13/7/24
539;Laptop;Electronics;27568;1;30;Female;1;Debit Card;Europe;20/3/24
540;Smartphone;Electronics;11971;10;48;Male;16;Debit Card;Asia;13/3/24
541;Headphones;Accessories;3115;3;44;Male;16;Bank Transfer;Asia;25/8/24
542;Smartphone;Electronics;125884;9;42;Female;14;Credit Card;Africa;19/7/24
543;Smartphone;Electronics;128847;10;49;Male;7;Credit Card;North America;2/8/23
544;Headphones;Accessories;107873;5;23;Female;11;Debit Card;Asia;10/11/23
545;Smartwatch;Electronics;79348;8;43;Female;22;Bank Transfer;South America;7/3/23
546;Smartwatch;Electronics;108417;7;65;Male;14;PayPal;North America;6/4/23
547;Laptop;Electronics;70515;7;49;Male;3;Bank Transfer;South America;31/7/24
548;Smartwatch;Electronics;90703;8;37;Male;14;Credit Card;South America;27/3/23
549;Tablet;Electronics;115773;1;29;Male;14;PayPal;North America;21/7/23
550;Laptop;Electronics;130616;7;44;Male;29;Bank Transfer;Europe;16/1/24
551;Smartphone;Electronics;142136;6;31;Female;5;Debit Card;Africa;20/2/24
552;Headphones;Accessories;77189;3;46;Male;7;Debit Card;Europe;18/5/23
553;Laptop;Electronics;84305;10;49;Male;9;Bank Transfer;North America;27/5/23
554;Headphones;Accessories;127987;1;21;Male;2;PayPal;North America;1/11/23
555;Tablet;Electronics;147945;4;64;Male;15;Bank Transfer;Africa;12/1/25
556;Smartwatch;Electronics;132441;6;61;Male;2;Debit Card;South America;13/2/23
557;Headphones;Accessories;51929;8;44;Female;19;Debit Card;North America;20/9/23
558;Smartwatch;Electronics;7712;5;49;Male;11;Debit Card;Africa;21/2/24
559;Headphones;Accessories;139834;8;52;Female;11;Debit Card;Africa;22/5/24
560;Laptop;Electronics;114881;9;39;Female;0;PayPal;Europe;25/12/24
561;Smartphone;Electronics;39211;1;44;Female;6;PayPal;Africa;9/12/23
562;Tablet;Electronics;124528;5;52;Female;9;Debit Card;South America;15/5/23
563;Smartwatch;Electronics;68013;3;36;Male;28;Credit Card;Africa;25/1/24
564;Headphones;Accessories;5428;1;28;Male;26;PayPal;Europe;31/10/23
565;Smartwatch;Electronics;82455;2;49;Female;5;PayPal;Africa;15/12/24
566;Tablet;Electronics;44701;8;18;Female;13;Debit Card;Asia;12/9/24
567;Tablet;Electronics;19297;8;39;Female;19;Bank Transfer;Asia;13/9/24
568;Smartphone;Electronics;13049;4;30;Male;25;Bank Transfer;Asia;27/3/23
569;Laptop;Electronics;131432;9;48;Female;27;Credit Card;South America;10/11/24
570;Smartphone;Electronics;76757;1;42;Male;11;PayPal;Africa;13/11/24
571;Smartwatch;Electronics;17511;2;18;Female;8;PayPal;Asia;4/6/24
572;Headphones;Accessories;5794;10;38;Male;23;Debit Card;South America;19/3/23
573;Smartphone;Electronics;76033;3;30;Female;25;Bank Transfer;North America;15/3/23
574;Smartphone;Electronics;51508;1;46;Female;23;Debit Card;North America;4/1/24
575;Smartwatch;Electronics;132379;4;65;Female;11;Bank Transfer;Asia;27/12/23
576;Laptop;Electronics;52899;8;45;Female;3;Credit Card;Europe;16/5/23
577;Laptop;Electronics;121254;5;32;Female;2;Credit Card;Asia;12/8/23
578;Smartwatch;Electronics;115315;10;61;Male;8;Bank Transfer;North America;22/12/24
579;Smartwatch;Electronics;916;3;24;Male;3;Credit Card;South America;19/2/24
580;Smartphone;Electronics;133629;2;26;Female;21;Bank Transfer;Africa;3/8/24
581;Laptop;Electronics;108707;10;45;Male;17;PayPal;North America;24/2/23
582;Smartphone;Electronics;31271;3;27;Male;1;Debit Card;Africa;19/5/23
583;Laptop;Electronics;123507;8;47;Male;4;PayPal;Asia;4/10/24
584;Laptop;Electronics;71266;6;46;Female;11;PayPal;Africa;9/12/23
585;Tablet;Electronics;99704;7;49;Female;8;Debit Card;Asia;14/1/25
586;Laptop;Electronics;79185;3;64;Male;11;Bank Transfer;Africa;25/8/23
587;Laptop;Electronics;38139;2;54;Female;24;Debit Card;Europe;30/10/24
588;Smartphone;Electronics;84608;3;46;Male;18;PayPal;Asia;13/9/23
589;Laptop;Electronics;34118;9;34;Male;16;PayPal;Europe;26/6/24
590;Smartphone;Electronics;71807;5;61;Male;5;Bank Transfer;South America;28/6/24
591;Laptop;Electronics;113873;1;48;Female;28;PayPal;Asia;31/10/24
592;Smartwatch;Electronics;143174;1;45;Male;2;PayPal;Europe;1/8/24
593;Smartwatch;Electronics;138142;6;60;Male;6;Credit Card;North America;15/5/23
594;Headphones;Accessories;5276;1;40;Female;9;Bank Transfer;Africa;14/7/24
595;Smartwatch;Electronics;130647;3;39;Male;17;PayPal;Asia;23/2/23
596;Headphones;Accessories;28473;1;27;Male;25;Credit Card;North America;11/3/23
597;Headphones;Accessories;102766;7;27;Male;25;Bank Transfer;Africa;11/9/23
598;Smartphone;Electronics;36613;6;62;Male;13;Bank Transfer;Europe;24/10/23
599;Tablet;Electronics;69094;9;48;Male;27;PayPal;Africa;22/9/24
600;Laptop;Electronics;12433;7;34;Male;1;Bank Transfer;North America;14/8/23
601;Headphones;Accessories;9080;4;42;Male;24;Credit Card;Africa;16/12/23
602;Laptop;Electronics;135514;4;62;Male;3;Credit Card;North America;4/1/23
603;Laptop;Electronics;51182;1;21;Male;9;PayPal;North America;25/11/24
